town,Index,group,State Name,District names,latitude,longitude
Gangadharpur ,-0.147729262,3,WEST BENGAL,Hugli ,22.7603958,88.2216864
Mamidalapadu ,-0.150916211,3,ANDHRA PRADESH,Kurnool,15.8535232,78.0145716
Milavittan ,-0.150936816,3,TAMIL NADU,Thoothukkudi,8.8112937,78.0877189
Merta Road ,-0.151527921,3,RAJASTHAN,Nagaur,26.7238772,73.9199512
Ukwa ,-0.151653494,3,MADHYA PRADESH,Balaghat,21.9707879,80.4665708
Chogawan ,-0.154024985,3,PUNJAB,Amritsar ,31.7052263,74.6604646
Dungarpur ,-0.157526511,3,GUJARAT,Junagadh,23.8538893,73.7087177
Kirnapur ,-0.157763441,3,MADHYA PRADESH,Balaghat,21.62640395,80.3329713
Mirjapur ,-0.159513146,3,WEST BENGAL,Haora ,22.6366418,75.9057487
Sidsar ,-0.15972651,3,GUJARAT,Bhavnagar,21.74098371,72.12413486
Devasthanam ,-0.160157054,3,TAMIL NADU,Vellore,12.6810163,78.5973928
Athipattu ,-0.160434685,3,TAMIL NADU,Thiruvallur,13.25479451,80.284838
Padoli ,-0.160455335,3,MAHARASHTRA,Chandrapur,18.4535779,76.2171471
Navghar ,-0.163995329,3,MAHARASHTRA,Raigarh,18.8915963,72.98564162
Bisokhar ,-0.164947664,3,UTTAR PRADESH,Ghaziabad,28.8309219,77.576371
Narsapur ,-0.16781172,3,ANDHRA PRADESH,Medak,17.7384006,78.279637
Neemrana ,-0.168485168,3,RAJASTHAN,Alwar,27.9921616,76.3856561
Goredi Chancha ,-0.169536322,3,RAJASTHAN,Nagaur,26.8958747,74.3222498
Banbasa ,-0.169937213,3,UTTARAKHAND,Champawat,28.9939894,80.0722595
Jangalpara ,-0.169994835,3,WEST BENGAL,Hugli ,22.7320451,88.2051515
Thorrur ,-0.170437888,3,ANDHRA PRADESH,Warangal,17.582996,79.6589492
Virinchipuram ,-0.171498575,3,TAMIL NADU,Vellore,12.9589543,79.0152159
Naspur ,-0.175112909,3,ANDHRA PRADESH,Adilabad,18.873316,79.4999242
Pallikal ,-0.175878409,3,KERALA,Malappuram,9.3447169,76.789872
Urakam ,-0.176292887,3,KERALA,Malappuram,10.4293536,76.2161849
Lonand ,-0.176375695,3,MAHARASHTRA,Satara,18.0387975,74.186926
Nebadhai Duttapukur ,-0.176654552,3,WEST BENGAL,North Twenty Four Parganas,22.7697267,88.5453683
Kothur ,-0.178309769,3,ANDHRA PRADESH,Mahbubnagar,17.1486076,78.2886922
Mirjhapar ,-0.178395495,3,GUJARAT,Kachchh,23.2167251,69.6317105
Ayancheri ,-0.178890386,3,KERALA,Kozhikode,11.6257452,75.6747562
Chorode ,-0.179581479,3,KERALA,Kozhikode,11.6317134,75.6003758
Gopavaram ,-0.183495317,3,ANDHRA PRADESH,Y.S.R.,14.6316627,79.14821564
Kanchanpur ,-0.185073786,3,MEGHALAYA,North Tripura,23.26338425,81.45537417
Bansda ,-0.185864151,3,GUJARAT,Navsari  ,20.7610628,73.3636561
Venkatapura ,-0.189218643,3,KARNATAKA,Uttara Kannada,14.0554426,74.621302
Balarambati ,-0.189472839,3,WEST BENGAL,Hugli ,22.8080526,88.2116836
Kalwari ,-0.189977851,3,UTTAR PRADESH,Agra,24.87916395,81.66467094
Nandej ,-0.190174996,3,GUJARAT,Ahmadabad,22.8953959,72.6771064
Saunda ,-0.191476884,3,JHARKHAND,Ramgarh,23.1422949,75.9457839
Nedumpura ,-0.191919229,3,KERALA,Thrissur,10.387068,76.15485834
Tola Baliadih ,-0.192228614,3,ARUNACHAL PRADESH,Jamui,24.7284834,86.4325165
Baluhati ,-0.192296599,3,WEST BENGAL,Haora ,22.659215,88.2669537
Azhiyur ,-0.192979624,3,KERALA,Kozhikode,11.6882677,75.5428264
Gajapathinagaram ,-0.193178714,3,ANDHRA PRADESH,Vizianagaram,18.29918725,83.34888369
1 GB-A ,-0.193846719,3,RAJASTHAN,Ganganagar ,29.3488844,73.6591072
Kattipparuthi ,-0.194951405,3,KERALA,Malappuram,10.885455,76.05879222
Palda ,-0.196201973,3,MADHYA PRADESH,Indore,22.67916395,75.89626025
Torpa ,-0.200275702,3,JHARKHAND,Khunti,22.9393058,85.12598614
Mahira ,-0.201579613,3,WEST BENGAL,Barddhaman ,24.7479811,76.2874532
Chak Enayetnagar ,-0.202842765,3,WEST BENGAL,South Twenty Four Parganas,22.3717769,88.2941661
Ravapara ,-0.203941968,3,GUJARAT,Rajkot,22.7928845,70.8262247
Ranoli ,-0.204018883,3,GUJARAT,Vadodara,22.4055821,73.1128283
Rail ,-0.205897683,3,PUNJAB,Shahid Bhagat Singh Nagar ,20.129072,75.2869248
Mithapur ,-0.207106432,3,GUJARAT,Jamnagar,22.4117955,69.0089392
Palakurthy ,-0.207146842,3,ANDHRA PRADESH,Karimnagar,18.7183083,79.3816841
Rampur ,-0.209131007,3,UTTAR PRADESH,Aligarh,28.7934728,79.18458064
Cumbum ,-0.209919641,3,ANDHRA PRADESH,Prakasam,9.7394057,77.2853013
Kottappally ,-0.210223993,3,KERALA,Kozhikode,12.2174214,75.1326401
Kundam ,-0.211626023,3,MADHYA PRADESH,Jabalpur,23.2241298,80.34706236
Balitha ,-0.211671649,3,GUJARAT,Valsad,23.918282,90.113117
Dornakal ,-0.21203811,3,ANDHRA PRADESH,Warangal,17.4419208,80.1516156
Kanakkampalayam ,-0.214867949,3,TAMIL NADU,Tiruppur,11.1857778,77.3687856
Kanakkampalayam ,-0.214867949,3,TAMIL NADU,Tiruppur,11.1857778,77.3687856
Ariyallur ,-0.215138913,3,KERALA,Malappuram,11.0945072,75.85692652
Rudrapur ,-0.215243537,3,WEST BENGAL,Haora ,28.9707183,79.3972845
Bambooflat ,-0.215840821,3,ANDAMAN & NICOBAR ISLANDS,South Andaman,11.7126318,92.7163855
Kamalapuram ,-0.217751349,3,ANDHRA PRADESH,Warangal,11.78229975,78.06308651
Villiappally ,-0.219702149,3,KERALA,Kozhikode,11.6252062,75.6288269
Chakeri ,-0.22020861,3,UTTAR PRADESH,Kanpur Nagar,26.3796093,80.4086151
Kukra ,-0.223994833,3,UTTAR PRADESH,Muzaffarnagar,22.07794845,78.9408281
Kodur ,-0.224127052,3,KERALA,Malappuram,13.89510845,79.36331598
Ramgarh ,-0.226610527,3,RAJASTHAN,Alwar,23.693479,85.52159886
Ramgarh ,-0.226610527,3,RAJASTHAN,Alwar,23.693479,85.52159886
Ramgarh ,-0.226610527,3,RAJASTHAN,Alwar,23.693479,85.52159886
Ramgarh ,-0.226610527,3,RAJASTHAN,Alwar,23.693479,85.52159886
Karjat ,-0.227948834,3,MAHARASHTRA,Ahmadnagar,18.9127655,73.3228202
Dharmapur ,-0.228430353,3,WEST BENGAL,Hugli ,22.3599457,88.226729
Beypore ,-0.23118683,3,KERALA,Kozhikode,11.1790668,75.8101768
Chinna Anuppanadi ,-0.233056948,3,TAMIL NADU,Madurai,9.910942584,78.13472115
Jadugora ,-0.234292756,3,JHARKHAND,Purbi Singhbhum,22.6556344,86.349953
Nadathara ,-0.234686667,3,KERALA,Thrissur,10.5081255,76.2692367
Kosmi ,-0.234739758,3,MADHYA PRADESH,Balaghat,21.8015977,80.21277189
Ramapuram ,-0.236963764,3,ANDHRA PRADESH,Kurnool,13.0298609,80.1780333
Ramapuram ,-0.236963764,3,ANDHRA PRADESH,Kurnool,13.0298609,80.1780333
Bhiloda ,-0.238411796,3,GUJARAT,Sabar Kantha,23.35962155,79.84000268
Meghraj ,-0.238745749,3,GUJARAT,Sabar Kantha,15.4621438,74.99032967
Eravattur ,-0.24094423,3,KERALA,Kozhikode,11.5973122,75.7164326
Mavli ,-0.241113283,3,RAJASTHAN,Udaipur,24.792682,73.9745137
Nattapettai ,-0.241373143,3,TAMIL NADU,Kancheepuram,12.8179099,79.7304781
Khilchian ,-0.241825757,3,PUNJAB,Amritsar ,31.5508561,75.1719884
Aquem ,-0.242116204,3,GOA,South Goa,15.2722287,73.9700286
Amboli ,-0.244179641,3,GUJARAT,Surat,15.6456171,74.4340839
Tadali ,-0.24437545,3,MAHARASHTRA,Chandrapur,20.0305674,79.1945815
Phulwartanr ,-0.247280005,3,JHARKHAND,Dhanbad,23.7753498,86.2268633
Waghapur ,-0.248655696,3,MAHARASHTRA,Yavatmal,20.3652024,76.20064603
Chemancheri ,-0.250419952,3,KERALA,Kozhikode,11.4056131,75.7192433
Chiranellur ,-0.251166397,3,KERALA,Thrissur,10.64197625,76.12309012
Othukkungal ,-0.251187447,3,KERALA,Malappuram,11.02716415,76.020255
Malicherla ,-0.251763483,3,ANDHRA PRADESH,Vizianagaram,18.0706077,83.4001617
Chandur ,-0.2547546,3,MAHARASHTRA,Chandrapur,18.54396,77.98344729
Chandur ,-0.2547546,3,MAHARASHTRA,Chandrapur,18.54396,77.98344729
Mallikpur ,-0.255155266,3,WEST BENGAL,South Twenty Four Parganas,22.3954563,88.4332009
Darewadi ,-0.255945143,3,MAHARASHTRA,Ahmadnagar,18.2586564,76.9712073
Chunchupalle ,-0.256840832,3,ANDHRA PRADESH,Khammam,19.4143776,79.5747471
Silaiman ,-0.257390464,3,TAMIL NADU,Madurai,9.8739731,78.1898831
Sewai ,-0.258069872,3,JHARKHAND,Ramgarh,23.5559947,80.86089782
Utarlai ,-0.260178664,3,RAJASTHAN,Barmer ,25.8139464,71.4688443
Tapookra ,-0.261359526,3,RAJASTHAN,Alwar,28.1106824,76.8313589
Nagri Kalan ,-0.261655476,3,JHARKHAND,Dhanbad,23.3238928,85.1875913
Elwala ,-0.263073988,3,KARNATAKA,Mysore,7.4456961,80.6306292
Gokul Shirgaon ,-0.263459691,3,MAHARASHTRA,Kolhapur,16.6435497,74.2908948
Mamnoor ,-0.263732642,3,ANDHRA PRADESH,Warangal,17.9159341,79.585151
Visapur ,-0.265096101,3,MAHARASHTRA,Chandrapur,20.7638972,79.72532148
Bhilad ,-0.269991167,3,GUJARAT,Valsad,20.2754926,72.887325
Harekala ,-0.270241364,3,KARNATAKA,Dakshina Kannada,12.8505478,74.9171975
Prasadampadu ,-0.27067948,3,ANDHRA PRADESH,Krishna,16.521091,80.68948
Damodarpur ,-0.271448762,3,BIHAR,Muzaffarpur,24.47359565,77.98429775
Singhana ,-0.271841066,3,RAJASTHAN,Jhunjhunun,28.0980168,75.8365734
Tirupattur ,-0.272863162,3,TAMIL NADU,Vellore,12.4983561,78.5618167
Mirpur ,-0.273227339,3,PUNJAB,Sahibzada Ajit Singh Nagar,33.1486351,73.7482102
Koottilangadi ,-0.276841998,3,KERALA,Malappuram,11.05361085,76.12297776
Nirsa ,-0.276990872,3,JHARKHAND,Dhanbad,23.784437,86.7068534
Thenhippalam ,-0.278834107,3,KERALA,Malappuram,11.12120705,75.89150328
Peringandoor ,-0.282841113,3,KERALA,Thrissur,10.6266965,76.20549095
Annaram ,-0.287367756,3,ANDHRA PRADESH,Medak,17.6332527,78.3813434
Narasannapeta ,-0.288679312,3,ANDHRA PRADESH,Srikakulam,18.4150974,84.0446974
Ibrahimpatnam ,-0.28984362,3,ANDHRA PRADESH,Krishna,17.1952924,78.6508564
Nilambur ,-0.291572002,3,KERALA,Malappuram,11.2865083,76.2407387
Heingang ,-0.293929238,3,MANIPUR,Imphal East,24.855619,93.953682
Ramalingapuram ,-0.296543705,3,TAMIL NADU,Virudhunagar,11.663848,78.260211
Peddapalle ,-0.297399112,3,ANDHRA PRADESH,Karimnagar,14.4043951,78.9587073
Bhadrachalam ,-0.300329498,3,ANDHRA PRADESH,Khammam,17.6688019,80.8940083
Chettithangal ,-0.302180141,3,TAMIL NADU,Vellore,12.95214816,79.33573003
Atul ,-0.302400364,3,GUJARAT,Valsad,20.5472816,72.9278239
Kulathummal ,-0.305394989,3,KERALA,Thiruvananthapuram,8.50452225,77.07591011
Thirunavaya ,-0.305414015,3,KERALA,Malappuram,10.8883696,75.9872963
Tanalur ,-0.31129472,3,KERALA,Malappuram,10.9517382,75.9099149
Bopal ,-0.311778943,3,GUJARAT,Ahmadabad,23.02353855,72.47052698
Kalliyoor ,-0.312543569,3,KERALA,Thiruvananthapuram,8.4341787,76.99537481
Vembadithalam ,-0.312769679,3,TAMIL NADU,Salem,11.57176,78.00823
Budhgaon ,-0.31325428,3,MAHARASHTRA,Sangli,16.9079848,74.5993298
Iringal ,-0.315168543,3,KERALA,Kozhikode,11.5486481,75.6096009
Dhanipur ,-0.315232625,3,UTTAR PRADESH,Aligarh,28.184594,78.516979
Amaravathi ,-0.316843925,3,KARNATAKA,Davanagere,10.7926246,77.6199932
Pudussery West ,-0.319453104,3,KERALA,Palakkad,10.7769801,76.7088668
Lalpania ,-0.320505366,3,JHARKHAND,Bokaro,23.7402273,85.7517641
Kalparapatti ,-0.321238443,3,TAMIL NADU,Salem,11.57829714,78.04058679
Wadagaon ,-0.331466995,3,MAHARASHTRA,Pune,17.0759128,74.8151135
Garal ,-0.331534969,3,ASSAM,Kamrup Metropolitan,22.44222,88.5083373
Pochampalle ,-0.331832035,3,ANDHRA PRADESH,Nalgonda,18.3521631,79.8876858
Nongthymmai ,-0.333983828,3,MEGHALAYA,East Khasi Hills,25.2492119,91.733151
Tirurangadi ,-0.334208754,3,KERALA,Malappuram,11.0422281,75.9279305
Nagamangalam ,-0.334813686,3,TAMIL NADU,Tiruchirappalli,10.89376,79.2874
Samanatham ,-0.336321368,3,TAMIL NADU,Madurai,12.622534,77.6626068
Teegalpahad ,-0.337654469,3,ANDHRA PRADESH,Adilabad,18.8574835,79.4889174
Ponduru ,-0.340210303,3,ANDHRA PRADESH,Srikakulam,18.362788,83.7767868
Semmipalayam ,-0.346535625,3,TAMIL NADU,Tiruppur,11.00908,77.236744
Chamrail ,-0.349277788,3,WEST BENGAL,Haora ,22.6419627,88.30244727
Sompeta ,-0.349776412,3,ANDHRA PRADESH,Srikakulam,18.9424871,84.5839641
Jainoor ,-0.349988158,3,ANDHRA PRADESH,Adilabad,19.3756889,78.9082288
Meppayyur ,-0.351804284,3,KERALA,Kozhikode,11.47244789,75.68676986
Yenugonda ,-0.352433707,3,ANDHRA PRADESH,Mahbubnagar,16.7555075,78.0379115
Ramavarappadu ,-0.353536945,3,ANDHRA PRADESH,Krishna,16.5270964,80.679073
Pachgaon ,-0.357621122,3,MAHARASHTRA,Kolhapur,23.2479467,81.36140484
Nagireddipalle ,-0.358200074,3,ANDHRA PRADESH,Y.S.R.,14.4173928,78.8151131
Basantpur Saitli ,-0.360347732,3,UTTAR PRADESH,Ghaziabad,28.7425622,77.4787665
Cherukavu ,-0.361641185,3,KERALA,Malappuram,11.1823962,75.90535424
Cheruthuruthi ,-0.368531813,3,KERALA,Thrissur,10.7429533,76.27343437
Hosabettu ,-0.373502408,3,KERALA,Kasaragod,12.7135314,74.8871469
Hameer Garh ,-0.374421256,3,RAJASTHAN,Bhilwara,24.1421424,73.8939249
Kottappuram ,-0.374730418,3,KERALA,Thrissur,10.525446,76.2061924
Fazalpur (81) ,-0.376694762,3,HARYANA,Sonipat,28.62234165,77.29336197
Mayyer (151) ,-0.376933189,3,HARYANA,Hisar,29.9246541,73.8682102
Mayyanad ,-0.377551101,3,KERALA,Kollam,8.8395937,76.6459316
Moonniyur ,-0.3782678,3,KERALA,Malappuram,11.07597275,75.89677221
Nawapara ,-0.378697496,3,WEST BENGAL,Hugli ,22.71946185,74.69576016
Kakati ,-0.379058339,3,KARNATAKA,Belgaum,22.27776835,75.88128755
Tikri Khurd ,-0.379504029,3,NCT OF DELHI,North West,26.4039021,78.74133916
Edacheri ,-0.381308281,3,KERALA,Kozhikode,11.68925495,75.60941084
Veiloor ,-0.381883115,3,KERALA,Thiruvananthapuram,8.62896095,76.83123613
Risama ,-0.382403322,3,MAHARASHTRA,Gondiya,21.0589925,81.32477935
Talwara ,-0.382462931,3,JAMMU & KASHMIR,Reasi,23.565324,74.3230521
Talwara ,-0.382462931,3,JAMMU & KASHMIR,Reasi,23.565324,74.3230521
Pudukkottai ,-0.38414295,3,TAMIL NADU,Pudukkottai,10.2903072,78.81736166
Pimpalgaon ,-0.384244066,3,MAHARASHTRA,Yavatmal,20.5807848,76.78596045
Kondotty ,-0.386365273,3,KERALA,Malappuram,11.1457203,75.9643753
Kumaranellur ,-0.387124828,3,KERALA,Thrissur,10.7872319,76.0479748
Thuneri ,-0.388135072,3,KERALA,Kozhikode,11.460215,76.7500752
Modak ,-0.389086086,3,RAJASTHAN,Kota ,24.7264052,75.9719892
Hiramandalam ,-0.389198435,3,ANDHRA PRADESH,Srikakulam,18.6782742,83.94547973
Murmadi ,-0.394634063,3,MAHARASHTRA,Bhandara,20.9387574,79.8303282
Gudivada ,-0.394694453,3,ANDHRA PRADESH,Visakhapatnam,16.4330413,80.9936856
Lanja ,-0.396761436,3,MAHARASHTRA,Ratnagiri,16.8589596,73.5486886
Vartej ,-0.397885832,3,GUJARAT,Bhavnagar,21.7397432,72.0644938
Pipariya ,-0.398531972,3,MADHYA PRADESH,Jabalpur,22.7543115,78.3558763
Varca ,-0.399195721,3,GOA,South Goa,15.2314189,73.9432651
Bajpe ,-0.399228942,3,KARNATAKA,Dakshina Kannada,12.9807436,74.8841532
Mannarkad-I ,-0.399803303,3,KERALA,Palakkad,10.84211399,76.40888695
Karadipatti ,-0.400752371,3,TAMIL NADU,Madurai,10.7853981,77.9151463
Enumamula ,-0.401695378,3,ANDHRA PRADESH,Warangal,18.0000583,79.617178
Rameswaram ,-0.402443736,3,ANDHRA PRADESH,Y.S.R.,9.2844657,79.3125553
Bhamian Kalan ,-0.403688991,3,PUNJAB,Ludhiana,30.9176842,75.9406476
Vilholi ,-0.404771763,3,MAHARASHTRA,Nashik,19.91639185,73.7178283
Kondappanaickenpatti ,-0.406116558,3,TAMIL NADU,Salem,11.7092612,78.1765422
Koil palayam ,-0.409959903,3,TAMIL NADU,Coimbatore,11.5271516,78.0239671
Kulia (P) ,-0.410599747,3,WEST BENGAL,Nadia ,25.0208976,89.8055859
Mokeri ,-0.410634916,3,KERALA,Kannur,11.6721932,75.7236651
Koothali ,-0.410696351,3,KERALA,Kozhikode,11.5861188,75.7665372
Chittanda ,-0.41193776,3,KERALA,Thrissur,10.6920686,76.21374196
Vazhayur ,-0.411963371,3,KERALA,Malappuram,11.21535905,75.91502143
Kudwa ,-0.412965714,3,MAHARASHTRA,Gondiya,21.4766646,80.1845341
Amkhera ,-0.413024356,3,MADHYA PRADESH,Jabalpur,23.45749545,77.71926175
Ramanattukara ,-0.4144448,3,KERALA,Kozhikode,11.1780876,75.8656196
Chodavaram ,-0.415191451,3,ANDHRA PRADESH,Visakhapatnam,17.8296788,82.9344845
Sijhua ,-0.415288136,3,JHARKHAND,Bokaro,23.7721494,86.1663723
Akedadoongar ,-0.416288246,3,RAJASTHAN,Jaipur ,27.0173843,75.8084106
Yadagirigutta ,-0.418858087,3,ANDHRA PRADESH,Nalgonda,17.5840567,78.9467282
Kshetrigao ,-0.418891665,3,MANIPUR,Imphal East,24.800241,93.973757
Kalmath ,-0.424001577,3,MAHARASHTRA,Sindhudurg,15.85651269,74.51513366
Ratu ,-0.424545814,3,JHARKHAND,Ranchi,23.42379485,85.19419673
Khaira Bari ,-0.425498991,3,ASSAM,Barpeta,31.979358,76.523969
Perumanna ,-0.42679396,3,KERALA,Kozhikode,11.239792,75.8786979
Perumanna ,-0.42679396,3,KERALA,Kozhikode,11.239792,75.8786979
Sojat Road ,-0.427040775,3,RAJASTHAN,Pali ,25.861057,73.7542302
Katkar ,-0.427284518,3,MAHARASHTRA,Thane,26.6335727,76.977167
Peruvallur ,-0.428623236,3,KERALA,Malappuram,10.55417925,76.09612843
Alamcode ,-0.429125522,3,KERALA,Malappuram,8.7199176,76.8133694
Alamcode ,-0.429125522,3,KERALA,Malappuram,8.7199176,76.8133694
Thennala ,-0.432189392,3,KERALA,Malappuram,10.99529435,75.93387463
Rajakhedi ,-0.432297409,3,MADHYA PRADESH,Sagar,24.0053184,75.06204201
Perumandi ,-0.434660638,3,TAMIL NADU,Thanjavur,11.2787754,79.1501908
Athiyannur ,-0.435861727,3,KERALA,Thiruvananthapuram,8.3934659,77.06141824
Vadanappally ,-0.435872126,3,KERALA,Thrissur,10.4697097,76.0813089
Jamwa Ramgarh ,-0.435932621,3,RAJASTHAN,Jaipur ,27.0228991,76.0100376
Shamshabad ,-0.436582682,3,ANDHRA PRADESH,Rangareddy,17.2611444,78.3931943
Pali Khera ,-0.43723057,3,UTTAR PRADESH,Mathura,27.475056,77.641443
Alamelumangapuram ,-0.440279071,3,TAMIL NADU,Vellore,13.03189606,80.26515155
Bichhri ,-0.441441066,3,RAJASTHAN,Udaipur,24.5902415,73.8348412
Sumerganj Mandi ,-0.442487024,3,RAJASTHAN,Bundi ,25.7297917,76.2305045
Vijayapuri North ,-0.442673967,3,ANDHRA PRADESH,Nalgonda,16.5857016,79.3207113
Pirayiri ,-0.444068644,3,KERALA,Palakkad,10.77502385,76.60720089
Sangariya ,-0.445952295,3,RAJASTHAN,Jodhpur,29.7914438,74.4643995
Eramala ,-0.448197784,3,KERALA,Kozhikode,11.6790509,75.5911302
Sanjali ,-0.449177656,3,GUJARAT,Bharuch,21.5754938,72.9886061
Dommasandra ,-0.449563353,3,KARNATAKA,Bangalore,12.8777098,77.7534769
Jogipet ,-0.451159369,3,ANDHRA PRADESH,Medak,17.8659936,79.8773217
Durgapur ,-0.451271523,3,MAHARASHTRA,Chandrapur,23.5350475,87.3380425
Waghai ,-0.452128143,3,GUJARAT,The Dangs,20.7725583,73.5003524
Periyakurichi ,-0.452843969,3,TAMIL NADU,Cuddalore,11.2921076,79.2041404
Vattiyoorkavu ,-0.453081787,3,KERALA,Thiruvananthapuram,8.5294947,76.98639815
Shivdaspur ,-0.454490731,3,UTTAR PRADESH,Varanasi,25.288782,82.9672075
Tentulkuli ,-0.455445415,3,WEST BENGAL,Haora ,22.6200343,88.27719018
Awalpur ,-0.457900115,3,MAHARASHTRA,Chandrapur,19.7360471,78.7247228
Devikapuram ,-0.458198074,3,TAMIL NADU,Tiruvannamalai,12.64951612,79.27662387
Kelwa ,-0.458338751,3,RAJASTHAN,Rajsamand,22.1946022,76.23859729
Karmatanr ,-0.45846192,3,JHARKHAND,Dhanbad,24.9873028,87.49526397
Malayadi ,-0.459941726,3,TAMIL NADU,Kanniyakumari,7.1983828,81.68571064
Rekurthi ,-0.460278245,3,ANDHRA PRADESH,Karimnagar,18.4650319,79.0967788
Umroi ,-0.460781721,3,MEGHALAYA,Ribhoi,25.713886,92.0396547
Cheriyamundam ,-0.462277602,3,KERALA,Malappuram,10.9319924,75.95107037
Kailasagiri ,-0.462573032,3,TAMIL NADU,Vellore,17.7499572,83.3396922
Rakholi ,-0.463409192,3,DADRA & NAGAR HAVELI,Dadra & Nagar Haveli,25.0922742,75.2748549
Devinagar ,-0.46373409,3,UTTAR PRADESH,Mahamaya Nagar,24.7774343,79.06163854
Dhariawad ,-0.465665239,3,UTTAR PRADESH,Pratapgarh ,24.1015888,74.4420968
Khadki Bk ,-0.466099382,3,MAHARASHTRA,Akola,20.6686203,77.02633186
Tadigadapa ,-0.466620508,3,ANDHRA PRADESH,Krishna,16.4722303,80.700072
Kurichikkara ,-0.467743266,3,KERALA,Thrissur,10.5741927,76.2557255
Moragudi ,-0.469061492,3,ANDHRA PRADESH,Y.S.R.,14.8610783,78.3819114
Pindrai ,-0.469853139,3,MADHYA PRADESH,Mandla,22.18531085,78.85783114
Keezhariyur ,-0.470275249,3,KERALA,Kozhikode,11.4993701,75.6928396
Rerma ,-0.470405208,3,JHARKHAND,Palamu,24.0371705,84.0817434
Barijhati ,-0.474394954,3,WEST BENGAL,Hugli ,22.688612,88.2602119
Karakulam ,-0.476321049,3,KERALA,Thiruvananthapuram,8.5625502,76.9838718
Jodhan ,-0.478191609,3,PUNJAB,Ludhiana,30.7962859,75.752301
Vilankurichi ,-0.478500568,3,TAMIL NADU,Coimbatore,11.05367003,76.99733223
Namrup ,-0.479316209,3,ASSAM,Dibrugarh,27.1932851,95.3567576
Bhicholi Hapsi ,-0.482339755,3,MADHYA PRADESH,Indore,22.63588025,75.9644984
Marwar Junction ,-0.483878087,3,RAJASTHAN,Pali ,25.7213247,73.6097279
Warthi ,-0.485587395,3,MAHARASHTRA,Bhandara,21.2366821,79.6449926
Surul ,-0.486771048,3,WEST BENGAL,Birbhum,23.6653191,87.6648351
Chhatral ,-0.486973313,3,GUJARAT,Gandhinagar,23.2779379,72.4450501
Narot Mehra ,-0.487330327,3,PUNJAB,Gurdaspur,32.2671947,75.5646515
Raipur Bazar ,-0.492177731,3,WEST BENGAL,Bankura ,23.5342251,90.8309213
Tajpura ,-0.492597773,3,TAMIL NADU,Vellore,23.0028818,76.690665
Kheri Nangal (131) ,-0.494196,3,HARYANA,Panipat,29.3513853,76.97667631
Shahjahanpur ,-0.494212463,3,RAJASTHAN,Alwar,27.9128583,79.74762538
Ozar ,-0.501702473,3,MAHARASHTRA,Nashik,20.7054212,75.3280592
Maruthancode ,-0.502477879,4,TAMIL NADU,Kanniyakumari,8.3374542,77.1950476
Chekkiad ,-0.502777491,4,KERALA,Kozhikode,11.7194147,75.6426501
Thottipalayam ,-0.50280749,4,TAMIL NADU,Tiruppur,11.38885,77.72944
Sankrail ,-0.504191054,4,WEST BENGAL,Haora ,22.55746745,88.20457285
Dakhin Rampur ,-0.505698637,4,WEST BENGAL,Jalpaiguri ,26.4633361,89.8033565
Medchal ,-0.507155391,4,ANDHRA PRADESH,Rangareddy,17.6339929,78.4843146
Bangaon ,-0.507365871,4,ASSAM,Nalbari,23.0434655,88.8317765
Koipady ,-0.508460674,4,KERALA,Kasaragod,12.5847848,74.94079754
Jai Nagar ,-0.512704555,4,JHARKHAND,Ramgarh,26.417335,78.0896616
Tekkali ,-0.518349946,4,ANDHRA PRADESH,Srikakulam,18.6084345,84.2310948
Uttar Raypur ,-0.521508226,4,WEST BENGAL,South Twenty Four Parganas,22.1073891,88.4187756
Ahwa ,-0.522922933,4,GUJARAT,The Dangs,20.7587262,73.6873533
Tikri Kalan ,-0.523323857,4,NCT OF DELHI,West,28.6868849,76.9772082
Chak Imam Ali ,-0.524614105,4,UTTAR PRADESH,Allahabad ,31.6051751,73.7353862
Marwad ,-0.526995375,4,GUJARAT,Daman,21.1311982,75.0266545
Atholi ,-0.527801544,4,KERALA,Kozhikode,33.3147491,76.38854795
Kalpeni ,-0.528987074,4,LAKSHADWEEP,Lakshadweep,10.07259,73.6436319
Jagatnagar ,-0.529074624,4,WEST BENGAL,Hugli ,24.8944373,78.75458729
Podara ,-0.530010885,4,WEST BENGAL,Haora ,21.146355,79.67435587
Vavarai ,-0.531584315,4,TAMIL NADU,Kanniyakumari,8.2916777,77.1620671
Gadhra ,-0.534154129,4,JHARKHAND,Purbi Singhbhum,28.9929037,75.3895555
Tiruchanur ,-0.535629811,4,ANDHRA PRADESH,Chittoor,13.6314297,79.4604674
Thokur-62 ,-0.535679789,4,KARNATAKA,Dakshina Kannada,12.9649359,74.826034
Chandi Mandir (391) ,-0.536913637,4,HARYANA,Panchkula,32.98120861,75.70773695
Narayankhed ,-0.537508868,4,ANDHRA PRADESH,Medak,18.0347921,77.7772967
Nongkseh ,-0.537754345,4,MEGHALAYA,East Khasi Hills,25.57183405,91.85772616
Soanpet ,-0.537937938,4,ANDHRA PRADESH,Nizamabad,18.9612855,78.3586674
Uchgaon ,-0.540874226,4,MAHARASHTRA,Kolhapur,16.6969914,74.2749602
Viswanatham ,-0.542827367,4,TAMIL NADU,Virudhunagar,9.387053819,77.86411216
Bhikhiwind ,-0.542971897,4,PUNJAB,Tarn Taran,31.3453907,74.6926546
Madhur ,-0.543846341,4,KERALA,Kasaragod,12.553066,75.0060439
